category,path,label,true_type,true_location,verdict,defect_type,location,valid,raw,latency_s,batch_size,mode
capsule,capsule/test/good/002.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3888287314985064,8,zero_shot
capsule,capsule/test/good/003.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3888287314985064,8,zero_shot
capsule,capsule/test/good/004.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3629257520005922,8,zero_shot
capsule,capsule/test/good/005.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3629257520005922,8,zero_shot
capsule,capsule/test/good/006.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3629257520005922,8,zero_shot
capsule,capsule/test/good/007.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3629257520005922,8,zero_shot
capsule,capsule/test/good/008.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3629257520005922,8,zero_shot
capsule,capsule/test/good/009.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3629257520005922,8,zero_shot
capsule,capsule/test/good/010.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3629257520005922,8,zero_shot
capsule,capsule/test/good/011.png,0,none,none,defective,crack,top,True,"{""verdict"": ""defective"", ""defect_type"": ""crack"", ""location"": ""top""}",0.3629257520005922,8,zero_shot
capsule,capsule/test/good/012.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34637204299360747,8,zero_shot
capsule,capsule/test/good/013.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34637204299360747,8,zero_shot
capsule,capsule/test/good/014.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34637204299360747,8,zero_shot
capsule,capsule/test/good/015.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34637204299360747,8,zero_shot
capsule,capsule/test/good/016.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34637204299360747,8,zero_shot
capsule,capsule/test/good/017.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34637204299360747,8,zero_shot
capsule,capsule/test/good/018.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34637204299360747,8,zero_shot
capsule,capsule/test/good/019.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34637204299360747,8,zero_shot
capsule,capsule/test/good/020.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35513371112028835,8,zero_shot
capsule,capsule/test/good/021.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35513371112028835,8,zero_shot
capsule,capsule/test/good/022.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35513371112028835,8,zero_shot
capsule,capsule/test/crack/001.png,1,crack,left,defective,poke,left,True,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""left""}",0.35513371112028835,8,zero_shot
capsule,capsule/test/crack/002.png,1,crack,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35513371112028835,8,zero_shot
capsule,capsule/test/crack/005.png,1,crack,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35513371112028835,8,zero_shot
capsule,capsule/test/crack/008.png,1,crack,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35513371112028835,8,zero_shot
capsule,capsule/test/crack/009.png,1,crack,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35513371112028835,8,zero_shot
capsule,capsule/test/crack/010.png,1,crack,center,defective,poke,center,True,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""center""}",0.3629833681261516,8,zero_shot
capsule,capsule/test/crack/014.png,1,crack,center,defective,poke,center,True,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""center""}",0.3629833681261516,8,zero_shot
capsule,capsule/test/crack/015.png,1,crack,center,defective,crack,center,True,"{""verdict"": ""defective"", ""defect_type"": ""crack"", ""location"": ""center""}",0.3629833681261516,8,zero_shot
capsule,capsule/test/crack/016.png,1,crack,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3629833681261516,8,zero_shot
capsule,capsule/test/crack/017.png,1,crack,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3629833681261516,8,zero_shot
capsule,capsule/test/crack/018.png,1,crack,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3629833681261516,8,zero_shot
capsule,capsule/test/faulty_imprint/001.png,1,faulty_imprint,center,defective,crack,center,True,"{""verdict"": ""defective"", ""defect_type"": ""crack"", ""location"": ""center""}",0.3629833681261516,8,zero_shot
capsule,capsule/test/faulty_imprint/002.png,1,faulty_imprint,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3629833681261516,8,zero_shot
capsule,capsule/test/faulty_imprint/004.png,1,faulty_imprint,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3543422532529803,8,zero_shot
capsule,capsule/test/faulty_imprint/006.png,1,faulty_imprint,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3543422532529803,8,zero_shot
capsule,capsule/test/faulty_imprint/011.png,1,faulty_imprint,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3543422532529803,8,zero_shot
capsule,capsule/test/faulty_imprint/013.png,1,faulty_imprint,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3543422532529803,8,zero_shot
capsule,capsule/test/faulty_imprint/015.png,1,faulty_imprint,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3543422532529803,8,zero_shot
capsule,capsule/test/faulty_imprint/016.png,1,faulty_imprint,right,defective,scratch,right,True,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""right""}",0.3543422532529803,8,zero_shot
capsule,capsule/test/faulty_imprint/017.png,1,faulty_imprint,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3543422532529803,8,zero_shot
capsule,capsule/test/faulty_imprint/018.png,1,faulty_imprint,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3543422532529803,8,zero_shot
capsule,capsule/test/faulty_imprint/020.png,1,faulty_imprint,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35450332300388254,8,zero_shot
capsule,capsule/test/poke/001.png,1,poke,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35450332300388254,8,zero_shot
capsule,capsule/test/poke/003.png,1,poke,center,defective,scratch,right,True,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""right""}",0.35450332300388254,8,zero_shot
capsule,capsule/test/poke/004.png,1,poke,right,defective,scratch,right,True,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""right""}",0.35450332300388254,8,zero_shot
capsule,capsule/test/poke/005.png,1,poke,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35450332300388254,8,zero_shot
capsule,capsule/test/poke/009.png,1,poke,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35450332300388254,8,zero_shot
capsule,capsule/test/poke/010.png,1,poke,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35450332300388254,8,zero_shot
capsule,capsule/test/poke/011.png,1,poke,right,defective,scratch,top,True,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top""}",0.35450332300388254,8,zero_shot
capsule,capsule/test/poke/014.png,1,poke,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3542387698762468,8,zero_shot
capsule,capsule/test/poke/015.png,1,poke,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3542387698762468,8,zero_shot
capsule,capsule/test/poke/016.png,1,poke,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3542387698762468,8,zero_shot
capsule,capsule/test/poke/017.png,1,poke,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3542387698762468,8,zero_shot
capsule,capsule/test/scratch/000.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3542387698762468,8,zero_shot
capsule,capsule/test/scratch/003.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3542387698762468,8,zero_shot
capsule,capsule/test/scratch/004.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3542387698762468,8,zero_shot
capsule,capsule/test/scratch/007.png,1,scratch,right,defective,scratch,right,True,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""right""}",0.3542387698762468,8,zero_shot
capsule,capsule/test/scratch/008.png,1,scratch,center,defective,scratch,right,True,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""right""}",0.3541891609929735,8,zero_shot
capsule,capsule/test/scratch/009.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3541891609929735,8,zero_shot
capsule,capsule/test/scratch/011.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3541891609929735,8,zero_shot
capsule,capsule/test/scratch/017.png,1,scratch,center,defective,scratch,center,True,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""center""}",0.3541891609929735,8,zero_shot
capsule,capsule/test/scratch/018.png,1,scratch,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3541891609929735,8,zero_shot
capsule,capsule/test/scratch/019.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3541891609929735,8,zero_shot
capsule,capsule/test/scratch/020.png,1,scratch,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3541891609929735,8,zero_shot
capsule,capsule/test/squeeze/000.png,1,squeeze,right,defective,poke,right,True,"{""verdict"": ""defective"", ""defect_type"": ""poke"", ""location"": ""right""}",0.3541891609929735,8,zero_shot
capsule,capsule/test/squeeze/001.png,1,squeeze,center,defective,scratch,top,True,"{""verdict"": ""defective"", ""defect_type"": ""scratch"", ""location"": ""top""}",0.35447982749610674,8,zero_shot
capsule,capsule/test/squeeze/002.png,1,squeeze,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35447982749610674,8,zero_shot
capsule,capsule/test/squeeze/003.png,1,squeeze,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35447982749610674,8,zero_shot
capsule,capsule/test/squeeze/004.png,1,squeeze,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35447982749610674,8,zero_shot
capsule,capsule/test/squeeze/009.png,1,squeeze,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35447982749610674,8,zero_shot
capsule,capsule/test/squeeze/010.png,1,squeeze,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35447982749610674,8,zero_shot
capsule,capsule/test/squeeze/012.png,1,squeeze,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35447982749610674,8,zero_shot
capsule,capsule/test/squeeze/014.png,1,squeeze,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35447982749610674,8,zero_shot
capsule,capsule/test/squeeze/016.png,1,squeeze,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466946563712554,8,zero_shot
carpet,carpet/test/good/000.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466946563712554,8,zero_shot
carpet,carpet/test/good/001.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466946563712554,8,zero_shot
carpet,carpet/test/good/002.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466946563712554,8,zero_shot
carpet,carpet/test/good/003.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466946563712554,8,zero_shot
carpet,carpet/test/good/004.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466946563712554,8,zero_shot
carpet,carpet/test/good/005.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466946563712554,8,zero_shot
carpet,carpet/test/good/006.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466946563712554,8,zero_shot
carpet,carpet/test/good/007.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34591314562567277,8,zero_shot
carpet,carpet/test/good/008.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34591314562567277,8,zero_shot
carpet,carpet/test/good/009.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34591314562567277,8,zero_shot
carpet,carpet/test/good/010.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34591314562567277,8,zero_shot
carpet,carpet/test/good/011.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34591314562567277,8,zero_shot
carpet,carpet/test/good/012.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.34591314562567277,8,zero_shot
